"pid","grade","condition","totalDuration","Q.score","item","response","answer","accuracy"
72617,"7",NA,263,"14","item17",5,5,1
72617,"7",NA,263,"14","item18",4,4,1
72617,"7",NA,263,"14","item19",2,2,1
72617,"7",NA,263,"14","item20",4,4,1
72617,"7",NA,263,"14","item21",2,3,0
72617,"7",NA,263,"14","item22",2,3,0
72617,"7",NA,263,"14","item23",0,5,0
72617,"7",NA,263,"14","item24",3,4,0
71310,"7",NA,421,"20","item7",4,4,1
71310,"7",NA,421,"20","item8",4,4,1
71310,"7",NA,421,"20","item9",1,1,1
71310,"7",NA,421,"20","item10",3,3,1
71310,"7",NA,421,"20","item11",2,2,1
71310,"7",NA,421,"20","item12",5,5,1
71310,"7",NA,421,"20","item13",4,4,1
71310,"7",NA,421,"20","item14",1,1,1
71310,"7",NA,421,"20","item15",1,1,1
71310,"7",NA,421,"20","item16",2,2,1
71310,"7",NA,421,"20","item17",5,5,1
71310,"7",NA,421,"20","item18",4,4,1
71310,"7",NA,421,"20","item19",2,2,1
71310,"7",NA,421,"20","item20",4,4,1
71310,"7",NA,421,"20","item21",3,3,1
71310,"7",NA,421,"20","item22",5,3,0
71310,"7",NA,421,"20","item23",5,5,1
71310,"7",NA,421,"20","item24",4,4,1
71310,"7",NA,421,"20","item25",3,3,1
71310,"7",NA,421,"20","item26",0,1,0
71310,"7",NA,421,"20","item27",3,2,0
71310,"7",NA,421,"20","item28",1,1,1
71310,"7",NA,421,"20","item29",0,2,0
71310,"7",NA,421,"20","item30",4,2,0
71310,"7",NA,421,"20","item31",4,5,0
71310,"7",NA,421,"20","item32",0,4,0
72604,"7",NA,456,"17","item7",4,4,1
72604,"7",NA,456,"17","item8",4,4,1
72604,"7",NA,456,"17","item9",1,1,1
72604,"7",NA,456,"17","item10",3,3,1
72604,"7",NA,456,"17","item11",2,2,1
72604,"7",NA,456,"17","item12",5,5,1
72604,"7",NA,456,"17","item13",4,4,1
72604,"7",NA,456,"17","item14",1,1,1
72604,"7",NA,456,"17","item15",1,1,1
72604,"7",NA,456,"17","item16",2,2,1
72604,"7",NA,456,"17","item17",5,5,1
72604,"7",NA,456,"17","item18",4,4,1
72604,"7",NA,456,"17","item19",2,2,1
72604,"7",NA,456,"17","item20",4,4,1
72604,"7",NA,456,"17","item21",2,3,0
72604,"7",NA,456,"17","item22",4,3,0
72604,"7",NA,456,"17","item23",4,5,0
72604,"7",NA,456,"17","item24",4,4,1
72604,"7",NA,456,"17","item25",3,3,1
72604,"7",NA,456,"17","item26",4,1,0
72604,"7",NA,456,"17","item27",5,2,0
72604,"7",NA,456,"17","item28",4,1,0
72604,"7",NA,456,"17","item29",4,2,0
72601,"7",NA,503,"21","item7",4,4,1
72601,"7",NA,503,"21","item8",4,4,1
72601,"7",NA,503,"21","item9",1,1,1
72601,"7",NA,503,"21","item10",3,3,1
72601,"7",NA,503,"21","item11",2,2,1
72601,"7",NA,503,"21","item12",5,5,1
72601,"7",NA,503,"21","item13",4,4,1
72601,"7",NA,503,"21","item14",1,1,1
72601,"7",NA,503,"21","item15",1,1,1
72601,"7",NA,503,"21","item16",2,2,1
72601,"7",NA,503,"21","item17",5,5,1
72601,"7",NA,503,"21","item18",4,4,1
72601,"7",NA,503,"21","item19",2,2,1
72601,"7",NA,503,"21","item20",5,4,0
72601,"7",NA,503,"21","item21",3,3,1
72601,"7",NA,503,"21","item22",1,3,0
72601,"7",NA,503,"21","item23",4,5,0
72601,"7",NA,503,"21","item24",4,4,1
72601,"7",NA,503,"21","item25",4,3,0
72601,"7",NA,503,"21","item26",1,1,1
72601,"7",NA,503,"21","item27",2,2,1
72601,"7",NA,503,"21","item28",3,1,0
72601,"7",NA,503,"21","item29",2,2,1
72601,"7",NA,503,"21","item30",4,2,0
72601,"7",NA,503,"21","item31",3,5,0
72601,"7",NA,503,"21","item32",4,4,1
72601,"7",NA,503,"21","item33",3,3,1
72601,"7",NA,503,"21","item34",3,1,0
72601,"7",NA,503,"21","item35",4,5,0
72614,"7",NA,276,"15","item7",4,4,1
72614,"7",NA,276,"15","item8",4,4,1
72614,"7",NA,276,"15","item9",1,1,1
72614,"7",NA,276,"15","item10",3,3,1
72614,"7",NA,276,"15","item11",2,2,1
72614,"7",NA,276,"15","item12",5,5,1
72614,"7",NA,276,"15","item13",4,4,1
72614,"7",NA,276,"15","item14",1,1,1
72614,"7",NA,276,"15","item15",1,1,1
72614,"7",NA,276,"15","item16",4,2,0
72614,"7",NA,276,"15","item17",5,5,1
72614,"7",NA,276,"15","item18",4,4,1
72614,"7",NA,276,"15","item19",2,2,1
72614,"7",NA,276,"15","item20",0,4,0
72614,"7",NA,276,"15","item21",3,3,1
72614,"7",NA,276,"15","item22",3,3,1
72614,"7",NA,276,"15","item23",0,5,0
72614,"7",NA,276,"15","item24",0,4,0
72614,"7",NA,276,"15","item25",0,3,0
72614,"7",NA,276,"15","item26",0,1,0
72611,"7",NA,271,"11","item7",4,4,1
72611,"7",NA,271,"11","item8",4,4,1
72611,"7",NA,271,"11","item9",1,1,1
72611,"7",NA,271,"11","item10",3,3,1
72611,"7",NA,271,"11","item11",2,2,1
72611,"7",NA,271,"11","item12",5,5,1
72611,"7",NA,271,"11","item13",3,4,0
72611,"7",NA,271,"11","item14",1,1,1
72611,"7",NA,271,"11","item15",4,1,0
72611,"7",NA,271,"11","item16",5,2,0
72611,"7",NA,271,"11","item17",4,5,0
72611,"7",NA,271,"11","item18",4,4,1
72611,"7",NA,271,"11","item19",2,2,1
72611,"7",NA,271,"11","item20",5,4,0
72611,"7",NA,271,"11","item21",3,3,1
72611,"7",NA,271,"11","item22",2,3,0
72611,"7",NA,271,"11","item23",0,5,0
72611,"7",NA,271,"11","item24",3,4,0
72611,"7",NA,271,"11","item25",4,3,0
71406,"7",NA,203,"13","item7",4,4,1
71406,"7",NA,203,"13","item8",4,4,1
71406,"7",NA,203,"13","item9",3,1,0
71406,"7",NA,203,"13","item10",3,3,1
71406,"7",NA,203,"13","item11",2,2,1
71406,"7",NA,203,"13","item12",5,5,1
71406,"7",NA,203,"13","item13",4,4,1
71406,"7",NA,203,"13","item14",1,1,1
71406,"7",NA,203,"13","item15",1,1,1
71406,"7",NA,203,"13","item16",4,2,0
71406,"7",NA,203,"13","item17",5,5,1
71406,"7",NA,203,"13","item18",4,4,1
71406,"7",NA,203,"13","item19",4,2,0
71406,"7",NA,203,"13","item20",4,4,1
71406,"7",NA,203,"13","item21",2,3,0
71406,"7",NA,203,"13","item22",2,3,0
71406,"7",NA,203,"13","item23",4,5,0
71406,"7",NA,203,"13","item24",4,4,1
71406,"7",NA,203,"13","item25",2,3,0
71406,"7",NA,203,"13","item26",3,1,0
71406,"7",NA,203,"13","item27",4,2,0
71406,"7",NA,203,"13","item28",2,1,0
71403,"7",NA,340,"19","item7",4,4,1
71403,"7",NA,340,"19","item8",4,4,1
71403,"7",NA,340,"19","item9",3,1,0
71403,"7",NA,340,"19","item10",3,3,1
71403,"7",NA,340,"19","item11",2,2,1
71403,"7",NA,340,"19","item12",5,5,1
71403,"7",NA,340,"19","item13",4,4,1
71403,"7",NA,340,"19","item14",1,1,1
71403,"7",NA,340,"19","item15",1,1,1
71403,"7",NA,340,"19","item16",2,2,1
71403,"7",NA,340,"19","item17",4,5,0
71403,"7",NA,340,"19","item18",3,4,0
71403,"7",NA,340,"19","item19",2,2,1
71403,"7",NA,340,"19","item20",2,4,0
71403,"7",NA,340,"19","item21",3,3,1
71403,"7",NA,340,"19","item22",3,3,1
71403,"7",NA,340,"19","item23",5,5,1
71403,"7",NA,340,"19","item24",4,4,1
71403,"7",NA,340,"19","item25",3,3,1
71403,"7",NA,340,"19","item26",1,1,1
71403,"7",NA,340,"19","item27",2,2,1
71403,"7",NA,340,"19","item28",5,1,0
71403,"7",NA,340,"19","item29",2,2,1
71403,"7",NA,340,"19","item30",5,2,0
71403,"7",NA,340,"19","item31",4,5,0
71403,"7",NA,340,"19","item32",3,4,0
71403,"7",NA,340,"19","item33",4,3,0
71416,"7",NA,266,"17","item7",4,4,1
71416,"7",NA,266,"17","item8",4,4,1
71416,"7",NA,266,"17","item9",1,1,1
71416,"7",NA,266,"17","item10",3,3,1
71416,"7",NA,266,"17","item11",2,2,1
71416,"7",NA,266,"17","item12",5,5,1
71416,"7",NA,266,"17","item13",4,4,1
71416,"7",NA,266,"17","item14",1,1,1
71416,"7",NA,266,"17","item15",1,1,1
71416,"7",NA,266,"17","item16",2,2,1
71416,"7",NA,266,"17","item17",5,5,1
71416,"7",NA,266,"17","item18",4,4,1
71416,"7",NA,266,"17","item19",2,2,1
71416,"7",NA,266,"17","item20",4,4,1
71416,"7",NA,266,"17","item21",5,3,0
71416,"7",NA,266,"17","item22",3,3,1
71416,"7",NA,266,"17","item23",4,5,0
71416,"7",NA,266,"17","item24",5,4,0
71416,"7",NA,266,"17","item25",3,3,1
71416,"7",NA,266,"17","item26",5,1,0
71416,"7",NA,266,"17","item27",4,2,0
71416,"7",NA,266,"17","item28",2,1,0
71416,"7",NA,266,"17","item29",3,2,0
71402,"7",NA,290,"16","item7",4,4,1
71402,"7",NA,290,"16","item8",4,4,1
71402,"7",NA,290,"16","item9",1,1,1
71402,"7",NA,290,"16","item10",3,3,1
71402,"7",NA,290,"16","item11",2,2,1
71402,"7",NA,290,"16","item12",5,5,1
71402,"7",NA,290,"16","item13",3,4,0
71402,"7",NA,290,"16","item14",1,1,1
71402,"7",NA,290,"16","item15",1,1,1
71402,"7",NA,290,"16","item16",2,2,1
71402,"7",NA,290,"16","item17",5,5,1
71402,"7",NA,290,"16","item18",4,4,1
71402,"7",NA,290,"16","item19",2,2,1
71402,"7",NA,290,"16","item20",4,4,1
71402,"7",NA,290,"16","item21",3,3,1
71402,"7",NA,290,"16","item22",5,3,0
71402,"7",NA,290,"16","item23",0,5,0
71402,"7",NA,290,"16","item24",4,4,1
71402,"7",NA,290,"16","item25",4,3,0
71402,"7",NA,290,"16","item26",2,1,0
71402,"7",NA,290,"16","item27",1,2,0
71402,"7",NA,290,"16","item28",5,1,0
71417,"7",NA,542,"25","item7",4,4,1
71417,"7",NA,542,"25","item8",4,4,1
71417,"7",NA,542,"25","item9",1,1,1
71417,"7",NA,542,"25","item10",3,3,1
71417,"7",NA,542,"25","item11",2,2,1
71417,"7",NA,542,"25","item12",5,5,1
71417,"7",NA,542,"25","item13",4,4,1
71417,"7",NA,542,"25","item14",1,1,1
71417,"7",NA,542,"25","item15",1,1,1
71417,"7",NA,542,"25","item16",2,2,1
71417,"7",NA,542,"25","item17",5,5,1
71417,"7",NA,542,"25","item18",4,4,1
71417,"7",NA,542,"25","item19",2,2,1
71417,"7",NA,542,"25","item20",4,4,1
71417,"7",NA,542,"25","item21",3,3,1
71417,"7",NA,542,"25","item22",2,3,0
71417,"7",NA,542,"25","item23",5,5,1
71417,"7",NA,542,"25","item24",4,4,1
71417,"7",NA,542,"25","item25",3,3,1
71417,"7",NA,542,"25","item26",1,1,1
71417,"7",NA,542,"25","item27",2,2,1
71417,"7",NA,542,"25","item28",1,1,1
71417,"7",NA,542,"25","item29",3,2,0
71417,"7",NA,542,"25","item30",2,2,1
71417,"7",NA,542,"25","item31",3,5,0
71417,"7",NA,542,"25","item32",2,4,0
71417,"7",NA,542,"25","item33",3,3,1
71417,"7",NA,542,"25","item34",1,1,1
71417,"7",NA,542,"25","item35",4,5,0
71412,"7",NA,192,"11","item7",4,4,1
71412,"7",NA,192,"11","item8",4,4,1
71412,"7",NA,192,"11","item9",1,1,1
71412,"7",NA,192,"11","item10",3,3,1
71412,"7",NA,192,"11","item11",2,2,1
71412,"7",NA,192,"11","item12",5,5,1
71412,"7",NA,192,"11","item13",3,4,0
71412,"7",NA,192,"11","item14",1,1,1
71412,"7",NA,192,"11","item15",4,1,0
71412,"7",NA,192,"11","item16",2,2,1
71412,"7",NA,192,"11","item17",2,5,0
71412,"7",NA,192,"11","item18",1,4,0
71412,"7",NA,192,"11","item19",2,2,1
71412,"7",NA,192,"11","item20",4,4,1
71412,"7",NA,192,"11","item21",1,3,0
71412,"7",NA,192,"11","item22",2,3,0
71412,"7",NA,192,"11","item23",3,5,0
71412,"7",NA,192,"11","item24",3,4,0
71405,"7",NA,379,"19","item7",4,4,1
71405,"7",NA,379,"19","item8",4,4,1
71405,"7",NA,379,"19","item9",1,1,1
71405,"7",NA,379,"19","item10",3,3,1
71405,"7",NA,379,"19","item11",2,2,1
71405,"7",NA,379,"19","item12",5,5,1
71405,"7",NA,379,"19","item13",4,4,1
71405,"7",NA,379,"19","item14",1,1,1
71405,"7",NA,379,"19","item15",1,1,1
71405,"7",NA,379,"19","item16",2,2,1
71405,"7",NA,379,"19","item17",5,5,1
71405,"7",NA,379,"19","item18",4,4,1
71405,"7",NA,379,"19","item19",2,2,1
71405,"7",NA,379,"19","item20",4,4,1
71405,"7",NA,379,"19","item21",3,3,1
71405,"7",NA,379,"19","item22",2,3,0
71405,"7",NA,379,"19","item23",5,5,1
71405,"7",NA,379,"19","item24",0,4,0
71405,"7",NA,379,"19","item25",3,3,1
71405,"7",NA,379,"19","item26",0,1,0
71405,"7",NA,379,"19","item27",2,2,1
71405,"7",NA,379,"19","item28",0,1,0
71405,"7",NA,379,"19","item29",5,2,0
71405,"7",NA,379,"19","item30",1,2,0
71405,"7",NA,379,"19","item31",1,5,0
71407,"7",NA,391,"20","item7",4,4,1
71407,"7",NA,391,"20","item8",4,4,1
71407,"7",NA,391,"20","item9",3,1,0
71407,"7",NA,391,"20","item10",3,3,1
71407,"7",NA,391,"20","item11",2,2,1
71407,"7",NA,391,"20","item12",5,5,1
71407,"7",NA,391,"20","item13",4,4,1
71407,"7",NA,391,"20","item14",1,1,1
71407,"7",NA,391,"20","item15",1,1,1
71407,"7",NA,391,"20","item16",2,2,1
71407,"7",NA,391,"20","item17",3,5,0
71407,"7",NA,391,"20","item18",4,4,1
71407,"7",NA,391,"20","item19",2,2,1
71407,"7",NA,391,"20","item20",4,4,1
71407,"7",NA,391,"20","item21",3,3,1
71407,"7",NA,391,"20","item22",3,3,1
71407,"7",NA,391,"20","item23",5,5,1
71407,"7",NA,391,"20","item24",2,4,0
71407,"7",NA,391,"20","item25",1,3,0
71407,"7",NA,391,"20","item26",3,1,0
71407,"7",NA,391,"20","item27",2,2,1
71407,"7",NA,391,"20","item28",2,1,0
71407,"7",NA,391,"20","item29",2,2,1
71407,"7",NA,391,"20","item30",1,2,0
71407,"7",NA,391,"20","item31",5,5,1
71407,"7",NA,391,"20","item32",4,4,1
71407,"7",NA,391,"20","item33",5,3,0
71407,"7",NA,391,"20","item34",4,1,0
71407,"7",NA,391,"20","item35",2,5,0
71411,"7",NA,306,"20","item7",0,4,0
71411,"7",NA,306,"20","item8",4,4,1
71411,"7",NA,306,"20","item9",1,1,1
71411,"7",NA,306,"20","item10",3,3,1
71411,"7",NA,306,"20","item11",2,2,1
71411,"7",NA,306,"20","item12",5,5,1
71411,"7",NA,306,"20","item13",4,4,1
71411,"7",NA,306,"20","item14",1,1,1
71411,"7",NA,306,"20","item15",1,1,1
71411,"7",NA,306,"20","item16",2,2,1
71411,"7",NA,306,"20","item17",5,5,1
71411,"7",NA,306,"20","item18",4,4,1
71411,"7",NA,306,"20","item19",2,2,1
71411,"7",NA,306,"20","item20",4,4,1
71411,"7",NA,306,"20","item21",3,3,1
71411,"7",NA,306,"20","item22",3,3,1
71411,"7",NA,306,"20","item23",5,5,1
71411,"7",NA,306,"20","item24",4,4,1
71411,"7",NA,306,"20","item25",3,3,1
71411,"7",NA,306,"20","item26",1,1,1
71411,"7",NA,306,"20","item27",4,2,0
71411,"7",NA,306,"20","item28",0,1,0
71411,"7",NA,306,"20","item29",0,2,0
71411,"7",NA,306,"20","item30",1,2,0
71404,"7",NA,401,"18","item7",4,4,1
71404,"7",NA,401,"18","item8",4,4,1
71404,"7",NA,401,"18","item9",1,1,1
71404,"7",NA,401,"18","item10",3,3,1
71404,"7",NA,401,"18","item11",2,2,1
71404,"7",NA,401,"18","item12",5,5,1
71404,"7",NA,401,"18","item13",4,4,1
71404,"7",NA,401,"18","item14",1,1,1
71404,"7",NA,401,"18","item15",1,1,1
71404,"7",NA,401,"18","item16",2,2,1
71404,"7",NA,401,"18","item17",5,5,1
71404,"7",NA,401,"18","item18",4,4,1
71404,"7",NA,401,"18","item19",2,2,1
71404,"7",NA,401,"18","item20",4,4,1
71404,"7",NA,401,"18","item21",1,3,0
71404,"7",NA,401,"18","item22",5,3,0
71404,"7",NA,401,"18","item23",5,5,1
71404,"7",NA,401,"18","item24",3,4,0
71404,"7",NA,401,"18","item25",2,3,0
71404,"7",NA,401,"18","item26",1,1,1
71404,"7",NA,401,"18","item27",4,2,0
71404,"7",NA,401,"18","item28",5,1,0
71404,"7",NA,401,"18","item29",2,2,1
71404,"7",NA,401,"18","item30",3,2,0
71404,"7",NA,401,"18","item31",1,5,0
71404,"7",NA,401,"18","item32",0,4,0
71404,"7",NA,401,"18","item33",2,3,0
